,metric_name,metric_id,mean_squarred_error,training_time,inference_time
121,consumers,c7b9e402-a450-429f-b5ca-786c6e96d181,0.3419214076287521,97.3181324005127,0.06714725494384766
122,memoryConsumed,5f2750c3-be70-4ddb-8686-1e61949be146,4187177.946476123,102.46603775024414,0.35306382179260254
123,cpu_usage,b98ed8d1-da86-447a-82ef-e6b9bbf3a950,36.416309299650514,99.67228412628174,0.06377267837524414
124,memoryConsumed,cdc50edc-19eb-4020-9118-a561d481ee0a,19275.450085536264,102.46603775024414,0.050488948822021484
125,consumers,6114855c-5de4-40f9-9d1d-67b8ab5b3cb4,4.7669664899154385e-07,97.3181324005127,0.0686180591583252
126,ack,d8b4b456-e32c-4765-a2e9-69c0089a5b43,1.569872286759219,101.11349368095398,0.05706930160522461
127,messages_ready,34d8fe87-fd7e-42e0-83d6-554df1e792ef,3.320792991428244,46.29642128944397,0.045680999755859375
128,cpu_prct_used,71279451-d26a-473e-b3de-5740e641bb33,33.71828479463609,110.41129565238953,0.06854414939880371
129,messages,c8e3baaf-59e9-4789-9be0-dd1694222193,9.344489333077334,102.83129453659058,0.06453537940979004
130,cpu_prct_used,4e2d398d-dc8f-4dcd-82cc-5baab854392a,2.83808199925747,110.41129565238953,0.06766390800476074
131,messages_unacknowledged,4c5072f2-7070-4209-a844-563800234808,1.882829848086896,101.2468569278717,0.06746649742126465
132,messages_ready,e90d0c33-577c-47d3-a0ee-fd7fb22b8f08,3.320792704245526,46.29642128944397,0.06407618522644043
133,messages_ready,1e8d752b-3978-4781-9430-3469061c70ab,3.320792991428244,46.29642128944397,0.050307512283325195
134,messages_ready,e6961803-8960-4d3f-bd98-a067e343028b,3.320792847836888,46.29642128944397,0.051465511322021484
135,messages_unacknowledged,cd2364c7-5f0b-461e-a3b8-2fc545952f0f,1.8875097666102478,101.2468569278717,0.0627892017364502
136,ack,e5a7b654-b4e5-43de-acfb-8e1e2784d86a,34.67208800351426,101.11349368095398,0.05589008331298828
137,messages_ready,f2c46030-4a07-4693-86d8-4ff9c8dda8c8,4685.354629054241,46.29642128944397,0.06937122344970703
138,cpu_prct_used,f60944d3-4b66-4cdd-8e51-bc96fba215fa,8.67198189334457,110.41129565238953,0.06921911239624023
139,messages_ready,e3df52a0-2e39-4e14-aa79-fed2c2478fca,10.55687207048554,46.29642128944397,0.0637359619140625
140,messages_ready,d334ad97-d249-47bb-a688-abc1b0ccfb7c,3.320792991428244,46.29642128944397,0.04593348503112793
141,memoryConsumed,e54c5d2d-e561-439d-bb89-5d3185ab44bf,274690.22179902944,102.46603775024414,0.05342531204223633
142,messages_ready,522f3d93-1fbe-41c6-9ace-1490fa38b146,3.320792847836888,46.29642128944397,0.06587719917297363
143,cpu_ready,79e7da1a-6412-4abf-82e0-c0dedb07023c,4.351891003576128,102.43326735496521,0.07036709785461426
144,messages_unacknowledged,e2108e3d-ff3a-4c66-b4d8-8c6c52046cb7,1.8781826981553595,101.2468569278717,0.061086177825927734
145,cpu_prct_used,38a97ede-2bd3-4605-9610-782a9e3ddee4,2.9324412513825506,110.41129565238953,0.06694197654724121
146,memoryConsumed,a9ea6a16-a5e4-407f-a88c-1ceb8cfcbf2a,19610.979781744714,102.46603775024414,0.06548070907592773
147,memoryConsumed,4e79a0d9-451d-45be-bcef-dceda196cbd3,1606429.7609992165,102.46603775024414,0.04730391502380371
148,memoryConsumed,c8594556-aa4a-4af1-a161-f0537bc5e2be,10414.234873479665,102.46603775024414,0.06287264823913574
149,consumers,adf35232-156a-4fad-bde2-12467b76ca57,1.4076523464274515,97.3181324005127,0.06955790519714355
150,cpu_prct_used,2d983e54-b46b-452e-8ba1-234bbd75a938,5.2219851397182735,110.41129565238953,0.06587791442871094
151,cpu_wait,d7d14311-0d5a-454a-81e4-386a8f8f79ca,15098.969501260673,97.83950448036194,0.06513690948486328
152,messages,bed0d7e2-4814-4bd1-a8fd-2f10a1e02557,524684.7561269528,102.83129453659058,0.07021617889404297
