,metric_name,metric_id,mean_squared_error,training_time,inference_time
0,cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,4.192322416690229,30.822770595550537,0.04127860069274902
1,messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,34.348516076253205,16.829245805740356,0.04172182083129883
2,cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,9.433212013497924,15.879500150680542,0.04256939888000488
3,messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,4.700521875800513e-05,16.071288108825684,0.042084455490112305
4,cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,9.383907714754203,17.032078504562378,0.04297137260437012
5,consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0.00018546016590181377,16.842128038406372,0.04192757606506348
6,ack,eff3da11-6f06-48a4-8187-35fdcded15ec,32.17469784847443,17.479900121688843,0.039855003356933594
7,ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,0.0,17.155850648880005,0.04296398162841797
8,cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,5.450261192012474,17.361602306365967,0.0395963191986084
9,messages,406bb3d8-3043-4169-aa78-406dd46d26db,830645.2872411906,17.30554175376892,0.03979778289794922
10,cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,3.589883864285531,16.438321113586426,0.04110002517700195
11,messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,0.0,10.44318175315857,0.04402947425842285
12,messages_ready,a63e7c1e-f939-4f7c-9225-8d6a4ee335f8,0.0,18.078246593475342,0.041884422302246094
13,messages_ready,5ef49e43-2e64-4c4a-a766-1d83ce4fc921,0.4497328925799314,17.757936477661133,0.29530858993530273
14,messages_ready,56443783-595c-4f64-a2cb-382be56ab9fa,67.9533423628393,17.553419589996338,0.043070077896118164
15,messages_ready,6874bc1f-b387-4464-b7c7-67e5f6f80a5b,830646.5101545904,16.951865911483765,0.042288780212402344
16,messages_unacknowledged,2e6a0717-632b-486d-b254-2b57c11ef283,0.0,17.632365226745605,0.04416155815124512
17,ack,fcf0dce1-ec4d-437a-bff5-9e729993a5d6,0.0,17.238919019699097,0.04450249671936035
18,cpu_prct_used,439befad-05e4-4c4a-b858-b6b285d82300,9.284881395148387,18.13648557662964,0.04056811332702637
19,consumers,4583b548-0919-422e-84bd-7861d392be6c,0.07947493665905811,18.10609197616577,0.04275703430175781
20,cpu_prct_used,19de83dd-60a6-4b55-810d-e7c6522270d4,6.92840392257168,18.10199737548828,0.049887895584106445
21,messages,9bf7d77c-470b-4271-9842-3f39813df39d,227.3442117692905,17.206735372543335,0.07110595703125
22,memoryConsumed,f943f1e8-4ebd-45b0-95ac-5fb0514e6b15,497010.6987661332,76.79701256752014,0.09126496315002441
23,cpu_prct_used,2c354d5d-5a3d-4281-ab05-3b0e8074cac4,0.22811171708562905,17.274001598358154,0.05826091766357422
24,cpu_prct_used,1a78350c-5973-4525-a5a3-f8c9532c1300,9.139250197091611,17.59572124481201,0.043390512466430664
25,ack,b04775fb-05d1-4430-82b8-ccf012ffb951,0.2816398885137952,17.32149910926819,0.0410614013671875
26,cpu_prct_used,99cfb50b-d959-40b5-b137-911a99d41eed,1.1321875591314912,77.71733379364014,0.08757781982421875
27,ack,83d9cb78-0b13-482b-91ef-e712e11829df,0.13407699203190349,17.707348823547363,0.0404667854309082
28,messages_ready,5954115e-4dea-40b6-b29d-08a6ecaa90e9,0.0,17.114306688308716,0.043383121490478516
29,messages_unacknowledged,a704402a-78cf-4fc9-aad2-7e960865af94,0.2142588630170636,17.721585750579834,0.04692840576171875
30,cpu_prct_used,2883c27f-a3f0-4ebe-92eb-f59f58a67321,2.9765836459632737,17.53643798828125,0.04279136657714844
31,memoryConsumed,6aa27981-dbbe-4b2a-888e-86ac62b627db,18900.007195765826,74.61598634719849,0.09276747703552246
32,cpu_prct_used,a55d4b31-c24f-45dc-ab83-1a49d2ca66dd,14.251213155939238,17.49834942817688,0.0430445671081543
33,cpu_prct_used,ac8519bc-2985-4869-8aa8-c5fdfc68ec44,4.143096071315791,16.05097460746765,0.04482245445251465
34,cpu_usage,4b230578-a6b1-4b08-bc78-4caf3771c3f7,0.0004828628154584791,76.89838409423828,0.08992981910705566
35,ack,0e33bc37-e207-4c4c-bad0-f8f9b7dc45a3,0.0,16.087796688079834,0.04282236099243164
36,messages_ready,c1551b0b-59c9-4520-a9aa-e37cf66e14d6,0.0,16.93264102935791,0.043451786041259766
37,cpu_prct_used,af33574c-c852-4b76-9e67-b19ad444250d,0.214054095667119,17.222930431365967,0.039459228515625
38,cpu_usage,7e4a1bad-0fa8-470b-bf78-97a4dc24f68f,0.12053104760897485,7.576930999755859,0.03473615646362305
39,messages,0835b76f-d695-4a13-b6e2-4a4617fd7338,4320.052777455387,17.87937617301941,0.03984999656677246
40,cpu,a81f3ad9-93cf-488c-8810-7dd44ef25a6e,0.8966167410408062,17.12183451652527,0.040099143981933594
41,cpu_prct_used,bc1494de-1529-4905-9fb3-51e440f7fa07,5.797963988640687,17.33848547935486,0.03966259956359863
42,consumers,ba4f28c7-fa97-4233-84bf-230457afce08,0.664127324250123,16.986595392227173,0.040979623794555664
43,memoryConsumed,44203561-815a-48aa-ae9c-299eff0c64d8,36577.54152482094,9.878880023956299,0.03652358055114746
44,messages_unacknowledged,dbab29c2-a17b-4e2a-90a0-f18f513bfdc2,0.0,17.478129863739014,0.04368185997009277
45,cpu_ready,205c24a7-82be-44ab-86f8-0a680c1cd275,7.455112152381736,17.069234132766724,0.04137849807739258
46,messages_unacknowledged,049d35fa-af41-4479-ba7b-55873bfc377e,1.8222738676712695,16.941925287246704,0.28766965866088867
47,messages_unacknowledged,1abd43d3-55ba-4237-afbf-23f06414beea,0.0,9.935521841049194,0.036165714263916016
48,messages_ready,b7701594-0a23-47f7-a645-bcfd09a9001e,0.0,9.909977674484253,0.03560900688171387
49,memoryConsumed,ed071ac9-71ae-4d77-8931-66e8104b8f5a,358340.13214263343,9.652679681777954,0.036055803298950195
50,messages_unacknowledged,12027b10-1307-4e2c-8e4e-85c37bf35187,0.1181815189676857,8.950420618057251,0.03621792793273926
51,messages_unacknowledged,45a2ed7a-b76a-4b52-813a-90f3dda0e832,0.0034890559031305873,9.331096172332764,0.03518033027648926
