metric_name,metric_id,mean_squared_error,p_Value,training_time,inference_time,order_time
cpu_ready,205c24a7-82be-44ab-86f8-0a680c1cd275,9.11807818506838,1.74050492617005E-07,0.215257406234741,0.000477313995361,10.9886960983276
messages_unacknowledged,049d35fa-af41-4479-ba7b-55873bfc377e,2.95280528284954,3.15362794017055E-09,0.231070995330811,0.0004563331604,21.9180519580841
messages_unacknowledged,1abd43d3-55ba-4237-afbf-23f06414beea,4.8245581658957E-06,,0.183998107910156,0.000627517700195,0.107794046401978
messages_ready,b7701594-0a23-47f7-a645-bcfd09a9001e,4.8245581658957E-06,,0.182511568069458,0.000426530838013,0.107103586196899
memoryConsumed,ed071ac9-71ae-4d77-8931-66e8104b8f5a,743144.750497937,0.167864411514444,0.054601669311524,0.000463247299194,1.41387724876404
messages_unacknowledged,12027b10-1307-4e2c-8e4e-85c37bf35187,0.174487936137178,4.3933749681008E-05,0.534589529037476,0.000501394271851,6.28410053253174
messages_unacknowledged,45a2ed7a-b76a-4b52-813a-90f3dda0e832,0.003497649467225,0,0.06151556968689,0.000498533248901,0.569317102432251
cpu_usage,58e9463b-1d0c-445c-a06d-385a91fa48d4,16.3116730859131,0.207067164732467,0.25169825553894,0.000471830368042,6.20867705345154
ack,51ac052e-3c67-497f-8d5a-188190e242db,4.8245581658957E-06,,0.317424774169922,0.000408411026001,0.136050939559937
consumers,bdc7c8e6-1944-460f-b8f5-571af0b539da,0.001767119855147,0,0.208647012710571,0.000548601150513,2.24829053878784
consumers,ea524275-33c6-4aee-96fa-a7c194744f3a,0.102848675633479,0.150949159640085,2.74937009811401,0.000842809677124,59.6071608066559
cpu_prct_used,457438df-897f-47dc-8607-a651cd8a3239,20.555289853053,0.006556266405569,1.17742419242859,0.000851392745972,16.7284033298492
memoryConsumed,6f25a6a6-ffa9-4cb6-acd2-7b885cb16e13,23.8514352242411,2.31675431222118E-09,0.672126531600952,0.000493049621582,13.7534825801849
cpu_usage,ec29c9f5-c6bd-4699-a2b0-aa3ae0e60064,1.92372620769142,9.97024970257969E-19,0.697198629379272,0.000463962554932,15.9669935703278
cpu_prct_used,ae320972-f612-4cef-8570-908250b8bd1a,7.22680813571898,2.14520706700291E-05,0.067118406295776,0.000443696975708,6.18546986579895
messages,5a5933ad-ba4d-45f9-b508-b6eebc034fe0,4.8245581658957E-06,,0.340126752853394,0.000410318374634,0.140588760375977
messages_unacknowledged,43400768-8ade-4567-a8cc-209ce26d4824,2.6788496101474,3.79458708569181E-15,0.299877882003784,0.000453233718872,16.3690173625946
cpu_prct_used,30bec8cf-56cc-4a6b-a125-5c5d0a29585e,3.42531744671113,0.118136360497572,0.501773834228516,0.00047755241394,19.5001463890076
cpu_usage,6ba1bc05-7ead-4d7b-a043-f9b900fc0757,46.1793806846294,0.434949211003608,1.52568769454956,0.000473022460938,40.1393284797669
cpu_prct_used,00f32458-39cf-4361-9abb-34247262b192,133.313587148517,0.109876344383162,4.30168437957764,0.000878572463989,49.8431997299194
messages_unacknowledged,c8728ee5-d840-41ba-9c55-6f98901b3813,1.30621960528251,7.08019199165493E-11,1.79720568656921,0.001120328903198,21.6222703456879
messages_unacknowledged,0e7f6842-3042-4d4e-a9d9-01a699043445,85.7091341339927,5.67814615029361E-07,3.03009104728699,0.0008704662323,41.0527646541595
cpu_prct_used,89d30671-0559-4b5b-b514-b99a6cb2a4d5,4.20935089643306,0.003901998135156,1.36119484901428,0.000784635543823,26.7356915473938
messages_ready,ee9b7711-cc03-4335-b3bc-a6fd644ed113,1647.42733298202,3.90231592860979E-06,2.57367444038391,0.000486135482788,44.611941576004
messages_ready,8e42b1ac-4b2d-4c1f-bc26-e33e837ce215,4.82455816589569E-06,,0.182922124862671,0.000402212142944,0.069084405899048
memoryConsumed,988ca002-ed23-4cf3-a318-f4a77fb6b439,19262.8730785783,0.080221293172271,0.122066020965576,0.000618934631348,3.35532999038696
messages_unacknowledged,78567380-7739-4a1b-abc2-ae51bd5ebb0c,1.53131780754734,1.67924064241707E-12,0.287652730941772,0.000459909439087,1.81380701065063
consumers,82e74c79-2b56-4ba1-ad8b-7269c7d9abb1,0.004066706480181,0.153121795967681,1.60717248916626,0.000667333602905,20.2365107536316
messages_unacknowledged,933faead-4086-426b-8af5-d581e19522fe,4.82455816589571E-06,,0.434574365615845,0.000552177429199,0.134621858596802
messages,7f39d207-f4d4-42c7-b12a-ab7af23d9a32,131496.570132604,0.734455542987857,0.520667791366577,0.000464677810669,10.1843223571777
cpu_prct_used,992abae2-0839-40c3-9e88-9a30da702f0f,16.5579214049363,0.670886372913812,0.143953561782837,0.000450611114502,1.63654756546021
ack,b775bb3a-330d-433a-adf5-40c717321c61,22.9849121914656,3.16828914254122E-09,0.374484062194824,0.000474691390991,11.3743894100189
cpu_wait,6b22bac2-5e47-41a3-baa8-2c4247feddcb,1805.44590626514,2.31180808444318E-30,0.423014163970947,0.000481367111206,5.44111323356628
messages,2266027c-9917-4b3b-868f-ec8bf9544211,17.9470677458451,0,0.195985317230225,0.000895738601685,8.57152700424194
messages_ready,38f9d677-f26b-4fda-b489-29b9e426a9c9,891.076250073242,9.5927217073442E-07,0.451084613800049,0.000523805618286,16.4574384689331
messages_unacknowledged,2b18dc57-481f-4112-93d9-274cb8569fc8,0.000556999223327,0,1.3284912109375,0.000590562820435,16.4479496479034
messages_ready,31460db4-f422-4f00-8f23-c8c2430100cb,4.83990077622495,0.770008333094711,0.116730213165283,0.00067663192749,1.60507154464722
messages_unacknowledged,94c1c198-be9b-4e6f-81c7-332f3d3550e1,4.82455816589571E-06,,0.227058887481689,0.000540971755981,0.110524892807007
cpu_prct_used,2e5afd22-456a-4820-ac78-081ec7a38e7f,0.786743671177912,5.3982980490972E-14,0.044731855392456,0.00050687789917,2.62902879714966
cpu_prct_used,925b62d0-8322-4659-82c7-11c25615bb32,19.4404052342085,0.001317053742846,1.10723900794983,0.000811815261841,32.396635055542
messages_unacknowledged,55f5155f-6b82-4784-9616-827acd1e0c19,4.82455816589571E-06,,0.205565452575684,0.000415563583374,0.101333856582642
messages_unacknowledged,8350f4d3-0486-4d45-bbde-458e8016e77d,1547.8495338378,0.24628678170715,1.11279153823853,0.000482559204102,31.7991712093353
consumers,ac84216f-f086-47a9-b8f9-2699ec1bb632,0.002923642647948,0.086367146127508,0.350041389465332,0.000463962554932,7.43835258483887
messages_unacknowledged,f4cc2725-4f66-45cf-bfb4-5374619d2b51,0.042182657848072,0,0.198512315750122,0.000437259674072,1.93855977058411
consumers,7bc35aa4-f957-4681-a925-9e44278d21b9,4.82455816452898E-06,,0.353557109832764,0.000400066375732,0.040351152420044
messages_ready,377fefc3-ba69-4a1d-ae99-855fc667acb3,131789.880717225,0.734475655485361,0.435530185699463,0.00045371055603,13.1869211196899
messages_ready,bcf9ac6b-a435-47ec-b8e6-a0dc425d4a1d,4.8245581658957E-06,,0.200393438339233,0.000415802001953,0.13953709602356
messages_unacknowledged,c00a3080-08ad-4bba-b169-6a4f275f673f,171.142541736623,0.031600860459192,1.85701656341553,0.000434160232544,41.7067539691925
cpu_prct_used,3f1ac73a-4088-479d-ba8e-ef3b8414ea0f,28.9733057772537,0.288860597408597,3.96267104148865,0.000464677810669,29.4797282218933
messages,8e0dc6a1-b88c-4ffd-94f9-8b736ee3131a,1646.74012941664,3.66633066255531E-06,2.94996094703674,0.000458955764771,43.6282489299774
messages,b4419903-362b-4b70-9f58-9bc43e6efd36,4.83990077697827,0.769958471289214,0.089881420135498,0.000431299209595,1.00955700874329
memoryConsumed,6611a878-d031-4aa1-964f-f6bde93b08b8,1244.24910996471,1.35602211900074E-05,0.471306085586548,0.000452518463135,9.09413456916809
messages_unacknowledged,a716a8a8-6e20-473e-9000-709daf3cbdfc,270.960140778035,2.06900405126386E-05,0.86718225479126,0.000884771347046,14.4350357055664
messages_ready,5fb97183-9be6-4ab9-a4af-917944efca27,0.494393857570295,2.20296736707413E-12,0.678966999053955,0.000465393066406,18.8870012760162
messages_unacknowledged,1eb13901-7427-4570-b637-80a61d2008f9,4.8245581658957E-06,,0.198105573654175,0.000404357910156,0.138442754745483
messages_ready,e7896f8b-9328-4524-9f98-ed6dbb3a664a,0.001183315411924,2.48626864898437E-24,3.83698749542236,0.000507593154907,106.666843652725
messages_unacknowledged,5a27cdca-673e-4f02-82ab-b783e0e602e8,4.82455816589569E-06,,0.216706991195679,0.000412464141846,0.05272388458252
cpu_usage,43f716e7-0ad5-47d5-8c89-0569a5d2653e,10.6976574239956,0.010890372562878,0.064467430114746,0.000429391860962,5.17492604255676
cpu_prct_used,af7e9d7e-9540-4932-871d-51b4e944969f,2.73402670563947,0.073970427031325,1.7889461517334,0.000479459762573,38.648891210556
consumers,c2b4bdec-7bfd-4264-91a7-2fe07af81d34,4.82455816589571E-06,,0.321514129638672,0.000417470932007,0.13654899597168
messages_ready,b45b5443-5388-49c6-88bf-6abe80b51c87,4.8245581658957E-06,,0.181818246841431,0.000419616699219,0.107181787490845
cpu_prct_used,b578f4a2-eea7-4bf4-9ae0-daff5983e91d,4.05615916200608,0,0.065328598022461,0.000439405441284,5.83610272407532
cpu_prct_used,e68c4363-7195-4f87-8efe-c1f1ff185241,10.56330165662,1.12508300817074E-08,2.41895961761475,0.000479459762573,69.8962047100067
memoryConsumed,2c1a9689-a689-4646-990c-0520087eb8e3,16943.431700199,0.062984884794887,0.098307371139526,0.000996112823486,1.54604887962341
messages_ready,7aa619a4-6338-4ea8-a98f-1d8a35ff01f9,0,0.000692222736793,2.50400614738464,0.000483274459839,62.7648646831513
messages_unacknowledged,e6740d5a-247b-4da0-9c3e-b2f75d3fae89,4.8245581658957E-06,,0.187844276428223,0.000404596328735,0.098527669906616
ack,621ba06c-d980-4b9f-9018-8688ff17f252,0.027779754370201,4.96355624181585E-30,0.208945512771606,0.00049614906311,13.6821315288544
messages,9575a309-fa29-4b87-8f88-69b2203cb4a0,0.042229763973823,0,0.223030090332031,0.000458240509033,1.86385345458984
messages_ready,dd369078-071d-4d85-a30b-287793f77206,6.69277865764157,9.9742804766853E-23,0.120243787765503,0.000455379486084,3.47151303291321
messages_unacknowledged,01a8ad90-cba9-4f31-9c5e-6fa7c44428c3,272.858186772623,6.82487783789622E-05,2.18348169326782,0.000549554824829,35.036224603653
messages_unacknowledged,8d2d4df8-a3c2-445a-831f-7e5707232ba3,2.66913944566997,5.29769943331892E-05,0.922774314880371,0.000582933425903,12.384218454361
ack,43a6692f-bb6c-42c8-a7bc-be1fc944d960,21.568914102499,8.90264283833994E-24,0.587099552154541,0.00046968460083,7.28647375106812
cpu_prct_used,1c663cd7-d44b-48fa-a461-66d9dee88455,42.885807644139,0.35165010714462,1.46186232566834,0.00048303604126,41.0142281055451
messages_unacknowledged,af554c92-69fe-40c2-b803-3c645cadc1fb,0.177383761247925,0,0.066537141799927,0.000439405441284,2.0359354019165
cpu_prct_used,58125e19-3105-4ae9-aeb3-4c93a1da1191,17.5067457308639,0.006611239388248,0.457761526107788,0.000469207763672,15.093918800354
messages_unacknowledged,d03e5a4c-8e1c-4b31-8625-c44e8f01dba6,2.84939929412273,3.14827727844416E-08,2.44412541389465,0.000458478927612,63.5413777828217
consumers,c7b9e402-a450-429f-b5ca-786c6e96d181,4.82455816589571E-06,,0.339556694030762,0.000399827957153,0.144815921783447
memoryConsumed,5f2750c3-be70-4ddb-8686-1e61949be146,784119.264249712,5.05994540352184E-07,0.056122303009033,0.000413417816162,1.81339287757874
cpu_usage,b98ed8d1-da86-447a-82ef-e6b9bbf3a950,13.4508027206437,0.02883363843901,0.050109624862671,0.00048303604126,3.91329193115234
memoryConsumed,cdc50edc-19eb-4020-9118-a561d481ee0a,1530.06053556975,2.72253148387719E-05,0.061788320541382,0.00048303604126,4.95566320419312
consumers,6114855c-5de4-40f9-9d1d-67b8ab5b3cb4,4.82455816541716E-06,,0.382091999053955,0.000420570373535,0.036292314529419
ack,d8b4b456-e32c-4765-a2e9-69c0089a5b43,4.82455816589571E-06,,0.320066213607788,0.000445604324341,0.139773607254028
messages_ready,34d8fe87-fd7e-42e0-83d6-554df1e792ef,4.8245581658957E-06,,0.184541463851929,0.00047779083252,0.106944561004639
cpu_prct_used,71279451-d26a-473e-b3de-5740e641bb33,4.12937788556956,0.001340305831358,0.750156164169312,0.000461101531982,15.5603535175323
messages,c8e3baaf-59e9-4789-9be0-dd1694222193,2.89928597756541,4.87385808355737E-11,3.02309536933899,0.000970840454102,35.6356387138367
cpu_prct_used,4e2d398d-dc8f-4dcd-82cc-5baab854392a,3.23023808525931,2.09056737410669E-08,0.458295583724976,0.000474691390991,9.42780375480652
messages_unacknowledged,4c5072f2-7070-4209-a844-563800234808,0.00087143559599,0,0.234212398529053,0.000456809997559,1.48561763763428
messages_ready,e90d0c33-577c-47d3-a0ee-fd7fb22b8f08,4.82455816589571E-06,,0.199503421783447,0.000381946563721,0.139105558395386
messages_ready,1e8d752b-3978-4781-9430-3469061c70ab,4.82455816589571E-06,,0.19448447227478,0.00041675567627,0.10715126991272
messages_ready,e6961803-8960-4d3f-bd98-a067e343028b,4.82455816589569E-06,,0.200872182846069,0.000438451766968,0.107120037078857
messages_unacknowledged,cd2364c7-5f0b-461e-a3b8-2fc545952f0f,0.042229763973823,0,0.221867322921753,0.000446081161499,1.91552305221558
ack,e5a7b654-b4e5-43de-acfb-8e1e2784d86a,21.997812634899,2.69617915088948E-27,0.715759515762329,0.000460624694824,13.9418659210205
messages_ready,f2c46030-4a07-4693-86d8-4ff9c8dda8c8,17.9470677458451,0,0.08458685874939,0.000462293624878,7.92505359649658
cpu_prct_used,f60944d3-4b66-4cdd-8e51-bc96fba215fa,50.3195886935446,0.443774858376403,0.171738147735596,0.000463247299194,4.54878115653992
messages_ready,e3df52a0-2e39-4e14-aa79-fed2c2478fca,17.7644936713755,8.3774534165612E-08,0.049997806549072,0.000456094741821,5.73816895484924
messages_ready,d334ad97-d249-47bb-a688-abc1b0ccfb7c,4.82455816589569E-06,,0.168575048446655,0.000402688980103,0.101515054702759
memoryConsumed,e54c5d2d-e561-439d-bb89-5d3185ab44bf,702690.695252093,0.1403571269349,0.046755313873291,0.000726699829102,1.19338655471802
messages_ready,522f3d93-1fbe-41c6-9ace-1490fa38b146,4.82455816589572E-06,,0.202296018600464,0.000410079956055,0.13866138458252
cpu_ready,79e7da1a-6412-4abf-82e0-c0dedb07023c,7.17201138201124,1.21941082941624E-08,3.95766735076904,0.000778198242188,46.1953387260437
messages_unacknowledged,e2108e3d-ff3a-4c66-b4d8-8c6c52046cb7,4.82455816589571E-06,,0.341834783554077,0.000412940979004,0.108217716217041
cpu_prct_used,38a97ede-2bd3-4605-9610-782a9e3ddee4,3.58514539249213,0.003485007451434,1.37453436851501,0.000451326370239,11.636078119278
memoryConsumed,a9ea6a16-a5e4-407f-a88c-1ceb8cfcbf2a,2286.84625521592,0.000105819781788,0.263167858123779,0.000454187393188,9.06781029701233
memoryConsumed,4e79a0d9-451d-45be-bcef-dceda196cbd3,382945.328748095,1.05650979356628E-06,0.042926549911499,0.000497102737427,1.13215851783752
memoryConsumed,c8594556-aa4a-4af1-a161-f0537bc5e2be,3.3052954032737,0,0.125598192214966,0.000995397567749,0.776225566864014
consumers,adf35232-156a-4fad-bde2-12467b76ca57,1.02266817950476,0.663255684395536,3.51092886924744,0.000903844833374,66.9560353755951
cpu_prct_used,2d983e54-b46b-452e-8ba1-234bbd75a938,1.86219865392024,0,0.186468362808228,0.000894546508789,11.0013513565063
cpu_wait,d7d14311-0d5a-454a-81e4-386a8f8f79ca,1815.93896516758,2.46319231964015E-05,2.66993522644043,0.000557422637939,35.2989549636841
messages,bed0d7e2-4814-4bd1-a8fd-2f10a1e02557,1001.79711729844,8.53897015252198E-07,1.71942329406738,0.000601291656494,40.1290295124054
cpu_prct_used,b7064520-362e-4198-a144-0d22957c7098,3.78828050204097,0.000405104343346,0.175240278244019,0.000460624694824,7.24827194213867
messages,98126546-eeec-4869-8ea7-6e99abfec948,1547.8495338378,0.24628678170715,1.67008376121521,0.00049352645874,30.4011957645416
cpu_prct_used,ddf07f3c-4879-4c0b-8142-f352cffe93df,16.5714327080265,3.81500447055146E-05,0.312511444091797,0.000573396682739,12.2613344192505
messages_ready,5d57273d-4a5a-42c3-9453-5f2e86f45b1d,4.82455816589571E-06,,0.206515073776245,0.00042462348938,0.140793561935425
cpu,9f0aefd9-44bf-4a2e-8190-034cb83195f9,4.97549561632593,9.80448919567284E-13,1.96159863471985,0.000480651855469,8.91173672676086
consumers,187fb71a-efeb-46f4-85f5-1aafa1bfdc3c,4.82455816630534E-06,,0.237462043762207,0.000397682189941,0.04092001914978
ack,2e46118f-c68d-40f2-8a2a-28586f2584ae,107.923730823544,1.71242186639424E-08,0.486241340637207,0.000473022460938,8.67316007614136
consumers,64616495-fcce-4dd5-ac32-cbe70e38efa7,4.82455816719352E-06,,0.235289096832275,0.000401973724365,0.033483266830444
cpu_prct_used,85165b0c-4a69-43d1-a686-851653a8e522,1.01730813421079,7.94018040687442E-05,0.460844278335571,0.00045108795166,19.6931149959564
consumers,3423db54-06bb-4c89-a8f1-6c726ba18f96,0.283153572806043,0.62722809199504,0.198070049285889,0.000468969345093,1.35628294944763
messages,675ad805-3aee-41f4-8e16-f2a5197afbaf,1689.09407908474,5.14601701295531E-06,2.05536413192749,0.000491142272949,39.0475690364838
messages_ready,b28762d0-ca4b-47c5-81e4-d5289018476e,4.82455816589565E-06,,0.331359386444092,0.000405788421631,0.136825084686279
consumers,d5891541-a76f-47df-b166-28b2f49bd10f,0.425563735852552,3.22966978893408E-10,3.11876916885376,0.000716924667358,46.3036267757416
messages,4fe5bcde-1b75-4ace-b37d-daee11f8080c,18.4808384662579,2.99217463803795E-07,0.039093255996704,0.00044846534729,5.41335821151733
cpu_usage,5516ef80-940b-431d-b4e7-b8fb257246dc,9.43811965253774,0.00677207031526,1.71112489700317,0.000881671905518,47.5207316875458
ack,8ddb51c4-e290-4bba-996a-42fe5d2bb24f,1.85537806263121,7.950966464608E-08,0.100297212600708,0.000464200973511,4.28773140907288
memoryConsumed,d0c20050-9aec-4eed-aece-407c2397be28,4.82455834571738E-06,,0.362208366394043,0.000446081161499,0.035917520523071
messages_ready,59e911b6-812f-4af9-b923-145c503937fb,4.82455816589571E-06,,0.330969095230103,0.000432729721069,0.140883684158325
ack,5638e2d0-8c72-482e-ba42-c385d58ca695,3.50404733083656,8.76893541865187E-07,0.148466110229492,0.000516653060913,3.21179914474487
messages_unacknowledged,020bbd33-bfbd-4318-abce-f90ebd996a6f,100.62726383251,2.66624063093931E-06,0.418784141540527,0.000483512878418,15.1056432723999
cpu_prct_used,56bc3ba6-3b02-4074-9b4b-d68057e20d22,8.55207446507276,0.020536265052085,2.6348991394043,0.000988960266113,63.8126692771912
consumers,bec39493-b140-4065-83cd-6729ee6ecf7d,1.07021847520749,0.67032302572617,3.26805973052979,0.000906944274902,52.800461769104
cpu_prct_used,e86d6bdf-7b84-4bcd-950a-b8ed04658a8f,19.0093615323705,0.001530285871315,0.887274026870727,0.000519990921021,35.4180548191071
cpu_prct_used,4dc3adba-9e79-466b-9473-79d5751d4278,0.237036730562707,1.11938441413236E-05,0.171792984008789,0.000460624694824,11.572580575943
messages_unacknowledged,282ac687-daa2-450b-9513-d3dbf47f1e83,4.82455816589571E-06,,0.200889587402344,0.000388860702515,0.140093803405762
messages_unacknowledged,c9583ecd-501f-4039-84ed-c7cb3eb0bbed,3.4156076086558,1.12689615312015E-06,0.404728412628174,0.000478267669678,10.7661483287811
cpu_prct_used,13dfba59-0ce3-489e-a915-e569cecf0c88,1.18656814815252,9.85416995790659E-27,0.398099660873413,0.000486850738525,12.4777784347534
cpu_usage,eacd2321-7c85-4bb6-a609-906d7ab9cae4,7.26069351526258,0.013513320945277,0.566901206970215,0.000468015670776,24.9736199378967
messages_ready,ba658e03-5984-42ce-817c-5220fc323ea8,0,0.009576124224363,0.299308300018311,0.000475406646729,6.4421660900116
messages_unacknowledged,cce49763-4743-40ce-904f-54cd86b51ee1,4.8245581658957E-06,,0.18984580039978,0.000430822372437,0.108465909957886
cpu_usage,ed1af22e-f897-4721-a84d-4fe9075e4313,18.0040070384645,3.03567505556261E-05,10.7854011058807,0.000511884689331,176.505926370621
ack,a23410fe-ef7a-47e4-a8f8-47eebfc7f623,22.6100817382895,2.58920567824867E-30,0.494143486022949,0.000478982925415,7.35594725608826
cpu_prct_used,3eeab39c-d50d-431f-9059-37d406c90fa1,16.1906670367776,1.91148764103227E-06,0.818056106567383,0.000530481338501,19.8806228637695
cpu_prct_used,d3c70f0e-3e6b-40e8-a78f-c9e78e1d1d8d,4.57368217905662,0.035022638829276,0.390182495117187,0.000470638275146,14.1786148548126
cpu_prct_used,6ca57457-dff2-4da1-b335-317682b2b4ef,3.11127363352458,0.019825766632312,0.411667585372925,0.000637292861938,17.3453543186188
cpu_prct_used,b340b512-f268-49b8-be81-eeeb3b0c0126,3.7839259756045,2.49968842116743E-06,1.00901055335999,0.000468254089355,7.4863772392273
