,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
108,memoryConsumed,2c1a9689-a689-4646-990c-0520087eb8e3,13622.787345325456,0.19196581840515137,0.00083160400390625,0.06298488479488665
109,messages_ready,7aa619a4-6338-4ea8-a98f-1d8a35ff01f9,0.0,3.7712111473083496,0.0007824897766113281,0.0006922227367926667
110,messages_unacknowledged,e6740d5a-247b-4da0-9c3e-b2f75d3fae89,4.824558165895696e-06,0.18750905990600586,0.00037860870361328125,
111,ack,621ba06c-d980-4b9f-9018-8688ff17f252,0.027779754370201238,0.2065117359161377,0.00044608116149902344,4.963556241815849e-30
112,messages,9575a309-fa29-4b87-8f88-69b2203cb4a0,0.04222976397382261,0.22081995010375977,0.00040793418884277344,0.0
113,messages_ready,dd369078-071d-4d85-a30b-287793f77206,6.6927786576415675,0.12046074867248535,0.0004382133483886719,9.974280476685298e-23
114,messages_unacknowledged,01a8ad90-cba9-4f31-9c5e-6fa7c44428c3,272.85874890757117,3.708381414413452,0.00046062469482421875,6.824877837896224e-05
115,messages_unacknowledged,8d2d4df8-a3c2-445a-831f-7e5707232ba3,2.669139445993608,0.7525091171264648,0.00044989585876464844,5.2976994333189146e-05
116,ack,43a6692f-bb6c-42c8-a7bc-be1fc944d960,21.56891410249901,0.5555214881896973,0.00044465065002441406,8.902642838339937e-24
117,cpu_prct_used,1c663cd7-d44b-48fa-a461-66d9dee88455,14.25646848292501,1.0253715515136719,0.0004639625549316406,0.35165010714461953
118,messages_unacknowledged,af554c92-69fe-40c2-b803-3c645cadc1fb,0.1773837612479247,0.06589531898498535,0.0004131793975830078,0.0
119,cpu_prct_used,58125e19-3105-4ae9-aeb3-4c93a1da1191,17.50674573086391,1.0944054126739502,0.0008423328399658203,0.006611239388248485
120,messages_unacknowledged,d03e5a4c-8e1c-4b31-8625-c44e8f01dba6,2.849425490540254,1.2009475231170654,0.0004608631134033203,3.14827727844416e-08
121,consumers,c7b9e402-a450-429f-b5ca-786c6e96d181,4.824558165895715e-06,0.33947253227233887,0.0003695487976074219,
122,memoryConsumed,5f2750c3-be70-4ddb-8686-1e61949be146,784119.2642497121,0.05635333061218262,0.00039696693420410156,5.059945403521843e-07
123,cpu_usage,b98ed8d1-da86-447a-82ef-e6b9bbf3a950,13.450802720643749,0.050432443618774414,0.0004239082336425781,0.028833638439009577
124,memoryConsumed,cdc50edc-19eb-4020-9118-a561d481ee0a,1530.0605355697485,0.06194663047790527,0.0004284381866455078,2.7225314838771865e-05
125,consumers,6114855c-5de4-40f9-9d1d-67b8ab5b3cb4,4.824558165417159e-06,0.3678715229034424,0.00039005279541015625,
126,ack,d8b4b456-e32c-4765-a2e9-69c0089a5b43,4.824558165895714e-06,0.31951117515563965,0.0004100799560546875,
127,messages_ready,34d8fe87-fd7e-42e0-83d6-554df1e792ef,4.824558165895702e-06,0.18908238410949707,0.00041031837463378906,
128,cpu_prct_used,71279451-d26a-473e-b3de-5740e641bb33,4.118593201107487,0.22324299812316895,0.0004432201385498047,0.0013403058313579959
129,messages,c8e3baaf-59e9-4789-9be0-dd1694222193,2.9410894128229437,2.279890298843384,0.0004477500915527344,4.8738580835573716e-11
130,cpu_prct_used,4e2d398d-dc8f-4dcd-82cc-5baab854392a,3.2302380833788784,0.46054935455322266,0.0004527568817138672,2.0905673741066886e-08
131,messages_unacknowledged,4c5072f2-7070-4209-a844-563800234808,0.0008714355959899619,0.21512675285339355,0.000408172607421875,0.0
132,messages_ready,e90d0c33-577c-47d3-a0ee-fd7fb22b8f08,4.824558165895705e-06,0.1976182460784912,0.00036406517028808594,
133,messages_ready,1e8d752b-3978-4781-9430-3469061c70ab,4.824558165895708e-06,0.20075249671936035,0.00038933753967285156,
134,messages_ready,e6961803-8960-4d3f-bd98-a067e343028b,4.8245581658956926e-06,0.20442724227905273,0.00042176246643066406,
135,messages_unacknowledged,cd2364c7-5f0b-461e-a3b8-2fc545952f0f,0.04222976397382261,0.222808837890625,0.00043964385986328125,0.0
136,ack,e5a7b654-b4e5-43de-acfb-8e1e2784d86a,21.997812656985396,0.6937251091003418,0.0004394054412841797,2.6961791508894782e-27
137,messages_ready,f2c46030-4a07-4693-86d8-4ff9c8dda8c8,17.947067745845143,0.08042669296264648,0.00043487548828125,0.0
138,cpu_prct_used,f60944d3-4b66-4cdd-8e51-bc96fba215fa,13.412295129067994,0.057762861251831055,0.00044083595275878906,0.4437748583764033
