,metric_name,metric_id,mean_squared_error,training_time,inference_time
0,cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,3.5604216553080374,15.223474979400635,0.04082894325256348
1,messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,0.7858134693238986,6.3670196533203125,0.03965353965759277
2,cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,9.921676225248047,6.693116188049316,0.13366222381591797
3,messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,0.002469190713568492,6.436730146408081,0.03934788703918457
4,cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,4.585325859911937,6.847934722900391,0.056416988372802734
5,consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0.004617633133800519,6.621384859085083,0.04135870933532715
6,ack,eff3da11-6f06-48a4-8187-35fdcded15ec,22.594916306990868,6.582504987716675,0.03761911392211914
7,ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,0.0,6.463212966918945,0.04694819450378418
8,cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,4.0146452305919444,6.556140422821045,0.0389094352722168
9,messages,406bb3d8-3043-4169-aa78-406dd46d26db,35796.42172061336,6.288764476776123,0.04939413070678711
10,cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,3.4617797653341205,6.5348896980285645,0.03767848014831543
11,messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,0.0,4.134234666824341,0.03577828407287598
12,messages_ready,a63e7c1e-f939-4f7c-9225-8d6a4ee335f8,0.0,6.525523900985718,0.0451507568359375
13,messages_ready,5ef49e43-2e64-4c4a-a766-1d83ce4fc921,0.4933202515083364,6.582346677780151,0.042008161544799805
14,messages_ready,56443783-595c-4f64-a2cb-382be56ab9fa,1.2799221228959228,6.501657962799072,0.03848624229431152
15,messages_ready,6874bc1f-b387-4464-b7c7-67e5f6f80a5b,26234.871450037637,6.364699363708496,0.0473024845123291
16,messages_unacknowledged,2e6a0717-632b-486d-b254-2b57c11ef283,0.0,6.607591152191162,0.039800405502319336
17,ack,fcf0dce1-ec4d-437a-bff5-9e729993a5d6,0.0,6.699985027313232,0.036275386810302734
18,cpu_prct_used,439befad-05e4-4c4a-b858-b6b285d82300,7.1212906132792595,6.632102727890015,0.0417172908782959
19,consumers,4583b548-0919-422e-84bd-7861d392be6c,0.019712641437765577,6.491686105728149,0.04499244689941406
20,cpu_prct_used,19de83dd-60a6-4b55-810d-e7c6522270d4,1.9596696987934321,6.447429180145264,0.05041217803955078
21,messages,9bf7d77c-470b-4271-9842-3f39813df39d,76.51441729953578,6.879213333129883,0.03886842727661133
22,memoryConsumed,f943f1e8-4ebd-45b0-95ac-5fb0514e6b15,222790.9220412717,23.195859670639038,0.16550755500793457
23,cpu_prct_used,2c354d5d-5a3d-4281-ab05-3b0e8074cac4,0.2501261809920264,6.215315103530884,0.038172006607055664
24,cpu_prct_used,1a78350c-5973-4525-a5a3-f8c9532c1300,9.30917565323447,6.649876117706299,0.04150557518005371
25,ack,b04775fb-05d1-4430-82b8-ccf012ffb951,0.3789642132342604,6.564850807189941,0.04255986213684082
26,cpu_prct_used,99cfb50b-d959-40b5-b137-911a99d41eed,1.1739905525847678,23.989644289016724,0.06219649314880371
27,ack,83d9cb78-0b13-482b-91ef-e712e11829df,0.15542648378278756,6.335880756378174,0.03697514533996582
28,messages_ready,5954115e-4dea-40b6-b29d-08a6ecaa90e9,0.0,6.149064302444458,0.03907012939453125
