metric_name,metric_id,mean_squared_error,training_time,inference_time
cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,3.55311660993345,146.51903963089,0.043630123138428
messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,7.15928936004639,134.375376701355,0.045306444168091
cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,9.30325428782478,138.905149936676,0.042573690414429
messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,2.02475348487496E-05,138.399780750275,0.047107219696045
cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,4.49679422570165,136.909744977951,0.044476509094238
consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0,137.416736364365,0.044658422470093
ack,eff3da11-6f06-48a4-8187-35fdcded15ec,23.4539629111584,134.976450204849,0.045192956924439
ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,0,137.294061183929,0.045182704925537
cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,4.2542871695589,138.950952529907,0.047993183135986
messages,406bb3d8-3043-4169-aa78-406dd46d26db,14790.228679255,135.612468957901,0.042094230651856
cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,3.35130964768977,137.095450162888,0.046560525894165
messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,0,68.7809152603149,0.039708137512207
messages_ready,a63e7c1e-f939-4f7c-9225-8d6a4ee335f8,0,137.631415128708,0.044316530227661
messages_ready,5ef49e43-2e64-4c4a-a766-1d83ce4fc921,0.003829061985016,136.634885311127,0.561023712158203
messages_ready,56443783-595c-4f64-a2cb-382be56ab9fa,2018.68908691406,136.758284330368,0.040492534637451
messages_ready,6874bc1f-b387-4464-b7c7-67e5f6f80a5b,25637.3598026557,136.068619728088,0.043221950531006
messages_unacknowledged,2e6a0717-632b-486d-b254-2b57c11ef283,0,140.533090353012,0.043811321258545
ack,fcf0dce1-ec4d-437a-bff5-9e729993a5d6,0,136.937653779984,0.042320966720581
cpu_prct_used,439befad-05e4-4c4a-b858-b6b285d82300,7.25567459253125,139.829882621765,0.045825958251953
consumers,4583b548-0919-422e-84bd-7861d392be6c,0.233236852153635,140.242113351822,0.043500423431397
cpu_prct_used,19de83dd-60a6-4b55-810d-e7c6522270d4,1.91394916412681,138.80693602562,0.046475887298584
messages,9bf7d77c-470b-4271-9842-3f39813df39d,91.5967630727504,138.721016645432,0.042159557342529
memoryConsumed,f943f1e8-4ebd-45b0-95ac-5fb0514e6b15,200071.387280975,684.191551446915,0.099929809570313
cpu_prct_used,2c354d5d-5a3d-4281-ab05-3b0e8074cac4,0.229517172347852,137.493731975555,0.044047117233276
cpu_prct_used,1a78350c-5973-4525-a5a3-f8c9532c1300,9.32789425120372,140.227782726288,0.043395519256592
ack,b04775fb-05d1-4430-82b8-ccf012ffb951,0.283628863894561,138.785869598389,0.043232202529907
cpu_prct_used,99cfb50b-d959-40b5-b137-911a99d41eed,1.13263821559684,703.439654350281,0.097356081008911
ack,83d9cb78-0b13-482b-91ef-e712e11829df,0.132030675142365,139.156749010086,0.046878337860108
messages_ready,5954115e-4dea-40b6-b29d-08a6ecaa90e9,0,136.92583656311,0.043694496154785
messages_unacknowledged,a704402a-78cf-4fc9-aad2-7e960865af94,0.24063200613195,136.773239612579,0.045488834381104
cpu_prct_used,2883c27f-a3f0-4ebe-92eb-f59f58a67321,2.79574820961577,139.505998373032,0.045105218887329
memoryConsumed,6aa27981-dbbe-4b2a-888e-86ac62b627db,6836.04506542696,693.008209228516,0.093820333480835
cpu_prct_used,a55d4b31-c24f-45dc-ab83-1a49d2ca66dd,13.6670850750675,139.169893026352,0.044751644134522
cpu_prct_used,ac8519bc-2985-4869-8aa8-c5fdfc68ec44,3.69250351715077,138.653834104538,0.044972658157349
cpu_usage,4b230578-a6b1-4b08-bc78-4caf3771c3f7,1.49011611938477E-08,700.104617834091,0.098442316055298
ack,0e33bc37-e207-4c4c-bad0-f8f9b7dc45a3,0,136.790788173676,0.046514987945557
messages_ready,c1551b0b-59c9-4520-a9aa-e37cf66e14d6,0,134.485070228577,0.044586896896362
cpu_prct_used,af33574c-c852-4b76-9e67-b19ad444250d,0.208679843656815,138.614939212799,0.042805194854736
cpu_usage,7e4a1bad-0fa8-470b-bf78-97a4dc24f68f,0.115818895108058,45.9301924705505,0.036400079727173
messages,0835b76f-d695-4a13-b6e2-4a4617fd7338,0.222577720880508,140.633602619171,0.043187618255615
cpu,a81f3ad9-93cf-488c-8810-7dd44ef25a6e,0.871097097123894,139.539213895798,0.042064666748047
cpu_prct_used,bc1494de-1529-4905-9fb3-51e440f7fa07,3.02856745437084,137.618221521378,0.043118000030518
consumers,ba4f28c7-fa97-4233-84bf-230457afce08,0.037130434066056,135.025289535522,0.041769742965698
memoryConsumed,44203561-815a-48aa-ae9c-299eff0c64d8,4.39042922668887,69.4490516185761,0.03720498085022
messages_unacknowledged,dbab29c2-a17b-4e2a-90a0-f18f513bfdc2,0,139.642562627792,0.044339656829834
cpu_ready,205c24a7-82be-44ab-86f8-0a680c1cd275,7.52448418590097,138.027531862259,0.045798540115357
messages_unacknowledged,049d35fa-af41-4479-ba7b-55873bfc377e,1.81341860397535,136.517690181732,0.334820985794067
messages_unacknowledged,1abd43d3-55ba-4237-afbf-23f06414beea,0,69.0073671340942,0.03945255279541
messages_ready,b7701594-0a23-47f7-a645-bcfd09a9001e,0,69.4501276016235,0.038823843002319
memoryConsumed,ed071ac9-71ae-4d77-8931-66e8104b8f5a,78782.9365710699,68.713641166687,0.036676645278931
messages_unacknowledged,12027b10-1307-4e2c-8e4e-85c37bf35187,0.121486190880743,59.4098918437958,0.036638975143433
messages_unacknowledged,45a2ed7a-b76a-4b52-813a-90f3dda0e832,3.80154451704584E-05,69.6199626922607,0.03792667388916
cpu_usage,58e9463b-1d0c-445c-a06d-385a91fa48d4,1.98992262039956,138.112543582916,0.04317045211792
ack,51ac052e-3c67-497f-8d5a-188190e242db,0,139.227660417557,0.043419599533081
consumers,bdc7c8e6-1944-460f-b8f5-571af0b539da,0.042168140411377,137.085227489471,0.044950246810913
consumers,ea524275-33c6-4aee-96fa-a7c194744f3a,0.055979393422621,139.371433973312,0.039942979812622
cpu_prct_used,457438df-897f-47dc-8607-a651cd8a3239,14.5993988005409,140.236100196838,0.045069456100464
