metric_name,metric_id,mean_squared_error,training_time,inference_time
cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,4.53830858492586,108.510591268539,0.056697368621826
messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,89.1192746670859,94.9984545707703,0.060909748077393
cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,9.22872333595612,108.510591268539,0.063917398452759
messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,17.9193282641804,94.4437935352326,0.059366703033447
cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,38.5441007818074,94.417177438736,0.058334112167358
consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0.049643383890674,100.59184384346,0.063976287841797
ack,eff3da11-6f06-48a4-8187-35fdcded15ec,248.4195040652,95.2949965000153,0.062045335769653
ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,1.66578098447043,95.2949965000153,0.063274383544922
cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,38.2706267147616,94.417177438736,0.065692901611328
messages,406bb3d8-3043-4169-aa78-406dd46d26db,1088372.00981282,94.4437935352326,0.065891265869141
cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,5.6483005702304,108.510591268539,0.070399522781372
messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,3.43368832194312,49.4027414321899,0.04316520690918
messages_ready,a63e7c1e-f939-4f7c-9225-8d6a4ee335f8,3.43368832194312,49.4027414321899,0.060054779052734
messages_ready,5ef49e43-2e64-4c4a-a766-1d83ce4fc921,10.2424221404759,49.4027414321899,0.066863298416138
messages_ready,56443783-595c-4f64-a2cb-382be56ab9fa,530676.669440065,49.4027414321899,0.060716152191162
messages_ready,6874bc1f-b387-4464-b7c7-67e5f6f80a5b,1088379.3559821,49.4027414321899,0.063958883285523
messages_unacknowledged,2e6a0717-632b-486d-b254-2b57c11ef283,2.00873280373639,94.9984545707703,0.062590837478638
ack,fcf0dce1-ec4d-437a-bff5-9e729993a5d6,1.66578091290682,95.2949965000153,0.067375898361206
cpu_prct_used,439befad-05e4-4c4a-b858-b6b285d82300,14.5044517260408,108.510591268539,0.06539249420166
consumers,4583b548-0919-422e-84bd-7861d392be6c,2.5088052181141,100.59184384346,0.064113616943359
cpu_prct_used,19de83dd-60a6-4b55-810d-e7c6522270d4,26.4104379075537,108.510591268539,0.06405234336853
messages,9bf7d77c-470b-4271-9842-3f39813df39d,607.124652563211,94.4437935352326,0.065803289413452
memoryConsumed,f943f1e8-4ebd-45b0-95ac-5fb0514e6b15,464816.204605648,92.9254603385925,0.201416730880737
cpu_prct_used,2c354d5d-5a3d-4281-ab05-3b0e8074cac4,4.85291000057005,108.510591268539,0.066138505935669
cpu_prct_used,1a78350c-5973-4525-a5a3-f8c9532c1300,28.3530608070611,108.510591268539,0.062180042266846
ack,b04775fb-05d1-4430-82b8-ccf012ffb951,4.90703309242373,95.2949965000153,0.060734272003174
cpu_prct_used,99cfb50b-d959-40b5-b137-911a99d41eed,1.55424707970016,108.510591268539,0.203067064285278
ack,83d9cb78-0b13-482b-91ef-e712e11829df,4.46584668580257,95.2949965000153,0.065266847610474
messages_ready,5954115e-4dea-40b6-b29d-08a6ecaa90e9,3.43368832194312,49.4027414321899,0.062424182891846
messages_unacknowledged,a704402a-78cf-4fc9-aad2-7e960865af94,2.24703763285667,94.9984545707703,0.065926551818848
cpu_prct_used,2883c27f-a3f0-4ebe-92eb-f59f58a67321,4.13080050379149,108.510591268539,0.061169862747192
memoryConsumed,6aa27981-dbbe-4b2a-888e-86ac62b627db,17035.9647804285,92.9254603385925,0.215619564056396
cpu_prct_used,a55d4b31-c24f-45dc-ab83-1a49d2ca66dd,64.8769455693334,108.510591268539,0.061997890472412
cpu_prct_used,ac8519bc-2985-4869-8aa8-c5fdfc68ec44,4.00720686175368,108.510591268539,0.059266567230225
cpu_usage,4b230578-a6b1-4b08-bc78-4caf3771c3f7,0.454778777461322,94.417177438736,0.212424755096436
ack,0e33bc37-e207-4c4c-bad0-f8f9b7dc45a3,1.66578105603403,95.2949965000153,0.062797784805298
messages_ready,c1551b0b-59c9-4520-a9aa-e37cf66e14d6,3.43368832194312,49.4027414321899,0.063636779785156
cpu_prct_used,af33574c-c852-4b76-9e67-b19ad444250d,1.50685539900548,108.510591268539,0.063606023788452
cpu_usage,7e4a1bad-0fa8-470b-bf78-97a4dc24f68f,0.649070821129286,94.417177438736,0.036940097808838
messages,0835b76f-d695-4a13-b6e2-4a4617fd7338,4675.39196217814,94.4437935352326,0.05834436416626
cpu,a81f3ad9-93cf-488c-8810-7dd44ef25a6e,1.85078452461439,93.91646027565,0.059976577758789
cpu_prct_used,bc1494de-1529-4905-9fb3-51e440f7fa07,16.2870596040806,108.510591268539,0.062172412872315
consumers,ba4f28c7-fa97-4233-84bf-230457afce08,2.53444272478822,100.59184384346,0.079135417938233
memoryConsumed,44203561-815a-48aa-ae9c-299eff0c64d8,33038.2895441032,92.9254603385925,0.044594049453735
messages_unacknowledged,dbab29c2-a17b-4e2a-90a0-f18f513bfdc2,2.00873280373639,94.9984545707703,0.063645601272583
cpu_ready,205c24a7-82be-44ab-86f8-0a680c1cd275,7.31538373377387,94.8686792850494,0.059187173843384
messages_unacknowledged,049d35fa-af41-4479-ba7b-55873bfc377e,2.02863883399654,94.9984545707703,0.064281702041626
messages_unacknowledged,1abd43d3-55ba-4237-afbf-23f06414beea,2.00873280373639,94.9984545707703,0.04584002494812
messages_ready,b7701594-0a23-47f7-a645-bcfd09a9001e,3.43368846081336,49.4027414321899,0.045372486114502
memoryConsumed,ed071ac9-71ae-4d77-8931-66e8104b8f5a,264745.745257596,92.9254603385925,0.045294046401978
messages_unacknowledged,12027b10-1307-4e2c-8e4e-85c37bf35187,2.20498675958719,94.9984545707703,0.045073509216309
messages_unacknowledged,45a2ed7a-b76a-4b52-813a-90f3dda0e832,2.02640472009669,94.9984545707703,0.043877601623535
cpu_usage,58e9463b-1d0c-445c-a06d-385a91fa48d4,39.3116088183964,94.417177438736,0.06123161315918
ack,51ac052e-3c67-497f-8d5a-188190e242db,1.66578105603403,95.2949965000153,0.064605474472046
consumers,bdc7c8e6-1944-460f-b8f5-571af0b539da,0.049658110852001,100.59184384346,0.095849514007568
consumers,ea524275-33c6-4aee-96fa-a7c194744f3a,4.81290305295246,100.59184384346,0.064693212509155
cpu_prct_used,457438df-897f-47dc-8607-a651cd8a3239,49.2256617170798,108.510591268539,0.063824415206909
memoryConsumed,6f25a6a6-ffa9-4cb6-acd2-7b885cb16e13,33037.9776620785,92.9254603385925,0.045099020004273
cpu_usage,ec29c9f5-c6bd-4699-a2b0-aa3ae0e60064,1.44330172494603,94.417177438736,0.063575267791748
cpu_prct_used,ae320972-f612-4cef-8570-908250b8bd1a,6.1835104671034,108.510591268539,0.066431999206543
messages,5a5933ad-ba4d-45f9-b508-b6eebc034fe0,17.9317119976319,94.4437935352326,0.05575156211853
messages_unacknowledged,43400768-8ade-4567-a8cc-209ce26d4824,2.06147162491142,94.9984545707703,0.059207439422608
cpu_prct_used,30bec8cf-56cc-4a6b-a125-5c5d0a29585e,1.58680423297822,108.510591268539,0.062084913253784
cpu_usage,6ba1bc05-7ead-4d7b-a043-f9b900fc0757,40.7047429500889,94.417177438736,0.281301736831665
cpu_prct_used,00f32458-39cf-4361-9abb-34247262b192,22.0237589769017,108.510591268539,0.062789678573608
messages_unacknowledged,c8728ee5-d840-41ba-9c55-6f98901b3813,3.95383649009636,94.9984545707703,0.065408706665039
messages_unacknowledged,0e7f6842-3042-4d4e-a9d9-01a699043445,1182.82585362343,94.9984545707703,0.063007831573486
cpu_prct_used,89d30671-0559-4b5b-b514-b99a6cb2a4d5,34.376399119254,108.510591268539,0.065011501312256
messages_ready,ee9b7711-cc03-4335-b3bc-a6fd644ed113,523804.448885269,49.4027414321899,0.057456016540527
messages_ready,8e42b1ac-4b2d-4c1f-bc26-e33e837ce215,3.4336880442026,49.4027414321899,0.04348635673523
